鄉鎮市區,土地移轉總坪數,都市土地使用分區,總樓層數,主要用途,主要建材,建物移轉總坪數,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,每坪單價,車位類別,車位移轉總坪數,土地,建物,車位,轉移樓層,建物類型,Area,EightCount,ParkCount,FuneralCount,GasCount,CrimeCount,PoliceCount,busCount,subwayCount,govCount,clinicCount,hospitalCount,pharmacyCount,fireareaCount,firewayCount,土地面積,總人口數,男性人數,女性人數,人口密度,每戶人數,每戶成年人數,所得收入總計,可支配所得,消費支出,儲蓄,所得總額
北投區,2.5531000957412533,工,19,工商用,鋼筋混凝土造,15.835875593845333,0,0,0,無,無,447021.47084,0,0.0,1,1,0,9,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3746250890484406,工,19,工商用,鋼筋混凝土造,14.93140055992752,0,0,0,無,無,557950.3923000001,0,0.0,1,1,0,15,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.4684000925650036,工,19,工商用,鋼筋混凝土造,15.418425578190957,0,0,0,無,無,547980.14474,0,0.0,1,1,0,15,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.4684000925650036,工,19,工商用,鋼筋混凝土造,15.418425578190957,0,0,0,無,無,547980.14474,0,0.0,1,1,0,15,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.5531000957412533,工,19,工商用,鋼筋混凝土造,15.78142559180346,0,0,0,無,無,467953.70146,0,0.0,1,1,0,10,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.5531000957412533,工,19,工商用,鋼筋混凝土造,15.763275591122834,0,0,0,無,無,463037.99916500004,0,0.0,1,1,0,10,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.5652000961950034,工,19,工商用,鋼筋混凝土造,15.884275595660334,0,0,0,無,無,457999.982825,0,0.0,1,1,0,10,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.504700093926253,工,19,工商用,鋼筋混凝土造,15.684625588173459,0,0,0,無,無,556023.1196450001,0,0.0,1,1,0,15,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.504700093926253,工,19,工商用,鋼筋混凝土造,16.64052562401971,0,0,0,無,無,547999.97945,0,0.0,1,1,0,15,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.5531000957412533,工,19,工商用,鋼筋混凝土造,15.78142559180346,0,0,0,無,無,547986.7563100001,0,0.0,1,1,0,15,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3746250890484406,工,19,工商用,鋼筋混凝土造,14.93140055992752,0,0,0,無,無,557014.855145,0,0.0,1,1,0,19,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3504250881409408,工,19,工商用,鋼筋混凝土造,14.710575551646583,0,0,0,無,無,564968.5738550001,0,0.0,1,1,0,19,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.4684000925650036,工,19,工商用,鋼筋混凝土造,15.418425578190957,0,0,0,無,無,554532.2106100001,0,0.0,1,1,0,16,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3383250876871906,工,19,工商用,鋼筋混凝土造,14.665200549945018,0,0,0,無,無,565282.62343,0,0.0,1,1,0,19,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3383250876871906,工,19,工商用,鋼筋混凝土造,14.665200549945018,0,0,0,無,無,560033.03685,0,0.0,1,1,0,19,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3504250881409408,工,19,工商用,鋼筋混凝土造,14.710575551646583,0,0,0,無,無,568026.42498,0,0.0,1,1,0,19,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3746250890484406,工,19,工商用,鋼筋混凝土造,14.93140055992752,0,0,0,無,無,559960.30958,0,0.0,1,1,0,19,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.504700093926253,工,19,工商用,鋼筋混凝土造,15.684625588173459,0,0,0,無,無,568009.896055,0,0.0,1,1,0,19,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.5531000957412533,工,19,工商用,鋼筋混凝土造,15.763275591122834,0,0,0,無,無,568029.730765,0,0.0,1,1,0,19,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.504700093926253,工,19,工商用,鋼筋混凝土造,16.64052562401971,0,0,0,無,無,568009.896055,0,0.0,1,1,0,19,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3746250890484406,工,19,工商用,鋼筋混凝土造,14.93140055992752,0,0,0,無,無,556009.8965050001,0,0.0,1,1,0,18,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3504250881409408,工,19,工商用,鋼筋混凝土造,14.710575551646583,0,0,0,無,無,564016.5077750001,0,0.0,1,1,0,18,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3383250876871906,工,19,工商用,鋼筋混凝土造,14.665200549945018,0,0,0,無,無,563986.75571,0,0.0,1,1,0,18,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3141250867796908,工,19,工商用,鋼筋混凝土造,14.586550546995644,0,0,0,無,無,555990.061795,0,0.0,1,1,0,18,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3383250876871906,工,19,工商用,鋼筋混凝土造,14.665200549945018,0,0,0,無,無,560237.99552,0,0.0,1,1,0,18,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3746250890484406,工,19,工商用,鋼筋混凝土造,14.93140055992752,0,0,0,無,無,548978.49181,0,0.0,1,1,0,16,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3504250881409408,工,19,工商用,鋼筋混凝土造,14.710575551646583,0,0,0,無,無,557014.855145,0,0.0,1,1,0,16,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3383250876871906,工,19,工商用,鋼筋混凝土造,14.665200549945018,0,0,0,無,無,557031.38407,0,0.0,1,1,0,16,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3141250867796908,工,19,工商用,鋼筋混凝土造,14.586550546995644,0,0,0,無,無,548998.32652,0,0.0,1,1,0,16,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3383250876871906,工,19,工商用,鋼筋混凝土造,14.665200549945018,0,0,0,無,無,548985.10338,0,0.0,1,1,0,16,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3746250890484406,工,19,工商用,鋼筋混凝土造,14.93140055992752,0,0,0,無,無,548978.49181,0,0.0,1,1,0,16,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.4684000925650036,工,19,工商用,鋼筋混凝土造,15.418425578190957,0,0,0,無,無,549018.1612300001,0,0.0,1,1,0,16,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.504700093926253,工,19,工商用,鋼筋混凝土造,16.64052562401971,0,0,0,無,無,557973.532795,0,0.0,1,1,0,16,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.5531000957412533,工,19,工商用,鋼筋混凝土造,15.78142559180346,0,0,0,無,無,548935.516605,0,0.0,1,1,0,16,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3746250890484406,工,19,工商用,鋼筋混凝土造,14.93140055992752,0,0,0,無,無,555004.937865,0,0.0,1,1,0,17,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3504250881409408,工,19,工商用,鋼筋混凝土造,14.710575551646583,0,0,0,無,無,562995.02021,0,0.0,1,1,0,17,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3383250876871906,工,19,工商用,鋼筋混凝土造,14.665200549945018,0,0,0,無,無,565147.086245,0,0.0,1,1,0,17,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3141250867796908,工,19,工商用,鋼筋混凝土造,14.586550546995644,0,0,0,無,無,555031.384145,0,0.0,1,1,0,17,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3383250876871906,工,19,工商用,鋼筋混凝土造,14.665200549945018,0,0,0,無,無,555193.3676100001,0,0.0,1,1,0,17,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3504250881409408,工,19,工商用,鋼筋混凝土造,14.710575551646583,0,0,0,無,無,557014.855145,0,0.0,1,1,0,17,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3746250890484406,工,19,工商用,鋼筋混凝土造,14.93140055992752,0,0,0,無,無,556945.43366,0,0.0,1,1,0,17,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.504700093926253,工,19,工商用,鋼筋混凝土造,15.684625588173459,0,0,0,無,無,559973.53272,0,0.0,1,1,0,17,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.5531000957412533,工,19,工商用,鋼筋混凝土造,15.763275591122834,0,0,0,無,無,563018.160705,0,0.0,1,1,0,17,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.5652000961950034,工,19,工商用,鋼筋混凝土造,15.884275595660334,0,0,0,無,無,564836.342455,0,0.0,1,1,0,17,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.504700093926253,工,19,工商用,鋼筋混凝土造,16.64052562401971,0,0,0,無,無,551966.92145,0,0.0,1,1,0,17,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3746250890484406,工,19,工商用,鋼筋混凝土造,14.93140055992752,0,0,0,無,無,556009.8965050001,0,0.0,1,1,0,17,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.504700093926253,工,19,工商用,鋼筋混凝土造,15.684625588173459,0,0,0,無,無,563993.36728,0,0.0,1,1,0,18,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.504700093926253,工,19,工商用,鋼筋混凝土造,16.64052562401971,0,0,0,無,無,563983.4499250001,0,0.0,1,1,0,18,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.5531000957412533,工,19,工商用,鋼筋混凝土造,15.78142559180346,0,0,0,無,無,559897.499665,0,0.0,1,1,0,16,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3746250890484406,工,19,工商用,鋼筋混凝土造,14.93140055992752,0,0,0,無,無,467001.63538000005,0,0.0,1,1,0,11,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.504700093926253,工,19,工商用,鋼筋混凝土造,16.64052562401971,0,0,0,無,無,548059.48358,0,0.0,1,1,0,14,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.3141250867796908,工,19,工商用,鋼筋混凝土造,14.586550546995644,0,0,0,無,無,557021.466715,0,0.0,1,1,0,19,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.5531000957412533,工,19,工商用,鋼筋混凝土造,15.835875593845333,0,0,0,無,無,401999.984925,0,0.0,1,1,0,4,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,2.5531000957412533,工,19,工商用,鋼筋混凝土造,15.835875593845333,0,0,0,無,無,406988.41449,0,0.0,1,1,0,5,廠辦,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,6.636850248881884,住,18,住家用,鋼筋混凝土造,57.14527714294789,3,2,2,有,無,596717.3329950001,坡道平面,11.830775443654078,1,1,1,11,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,9.713275364247826,住,18,住家用,鋼筋混凝土造,89.96350337363137,4,2,3,有,無,610842.9523,坡道平面,23.661550887308156,1,1,2,11,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,7.13900026771251,住,18,住家用,鋼筋混凝土造,60.569577271359144,3,2,2,有,無,567309.0696350001,坡道平面,11.830775443654078,1,1,1,3,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,9.362375351089074,住,18,住家用,鋼筋混凝土造,87.57677828412918,4,2,2,有,無,603454.522825,坡道平面,23.661550887308156,1,1,2,9,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,9.713275364247826,住,18,住家用,鋼筋混凝土造,89.96350337363137,4,2,3,有,無,642515.6783850001,坡道平面,23.661550887308156,1,1,2,14,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,9.362375351089074,住,18,住家用,鋼筋混凝土造,87.57677828412918,4,2,2,有,無,628489.23263,坡道平面,23.661550887308156,1,1,2,14,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,7.580650284274385,住,18,住家用,鋼筋混凝土造,75.41325282799698,3,2,2,有,無,577758.65602,坡道平面,23.661550887308156,1,1,2,4,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,7.580650284274385,住,18,住家用,鋼筋混凝土造,63.582477384342894,3,2,2,有,無,598049.56435,坡道平面,11.830775443654078,1,1,1,6,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,7.580650284274385,住,18,住家用,鋼筋混凝土造,63.582477384342894,3,2,2,有,無,582588.407905,坡道平面,11.830775443654078,1,1,1,8,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,9.238350346438137,住,18,住家用,鋼筋混凝土造,74.89295280848573,4,2,2,有,無,705652.8661,坡道平面,11.830775443654078,1,1,1,11,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,7.13900026771251,住,18,住家用,鋼筋混凝土造,60.569577271359144,3,2,2,有,無,562181.7971000001,坡道平面,11.830775443654078,1,1,1,2,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,7.580650284274385,住,18,住家用,鋼筋混凝土造,63.582477384342894,3,2,2,有,無,554571.88003,坡道平面,11.830775443654078,1,1,1,10,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,7.13900026771251,住,18,住家用,鋼筋混凝土造,60.569577271359144,3,2,2,有,無,585775.184645,坡道平面,11.830775443654078,1,1,1,9,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,9.713275364247826,住,18,住家用,鋼筋混凝土造,78.13272792997729,4,2,3,有,無,573890.88757,坡道平面,11.830775443654078,1,1,1,4,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,7.13900026771251,住,18,住家用,鋼筋混凝土造,60.569577271359144,3,2,2,有,無,625785.1005000001,坡道平面,11.830775443654078,1,1,1,11,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,7.039175263969072,住,18,住家用,鋼筋混凝土造,59.87382724526852,3,2,2,有,無,542221.46727,坡道平面,11.830775443654078,1,1,1,4,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,9.713275364247826,住,18,住家用,鋼筋混凝土造,89.96350337363137,4,2,3,有,無,603752.0434750001,坡道平面,23.661550887308156,1,1,2,9,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,9.238350346438137,住,18,住家用,鋼筋混凝土造,74.89295280848573,4,2,2,有,無,658079.314165,坡道平面,11.830775443654078,1,1,1,9,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,9.362375351089074,住,18,住家用,鋼筋混凝土造,87.57677828412918,4,2,2,有,無,708125.59328,坡道平面,23.661550887308156,1,1,2,18,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,6.636850248881884,住,18,住家用,鋼筋混凝土造,57.14527714294789,3,2,2,有,無,590099.151425,坡道平面,11.830775443654078,1,1,1,2,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,9.362375351089074,住,18,住家用,鋼筋混凝土造,87.57677828412918,4,2,2,有,無,692323.9409800001,坡道平面,23.661550887308156,1,1,2,17,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,9.713275364247826,住,18,住家用,鋼筋混凝土造,89.96350337363137,4,2,3,有,無,693795.015305,坡道平面,23.661550887308156,1,1,2,17,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,9.362375351089074,住,18,住家用,鋼筋混凝土造,87.57677828412918,4,2,2,有,無,663378.4875200001,坡道平面,23.661550887308156,1,1,2,16,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,9.238350346438137,住,18,住家用,鋼筋混凝土造,74.89295280848573,4,2,2,有,無,679487.577825,坡道平面,11.830775443654078,1,1,1,14,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,9.238350346438137,住,18,住家用,鋼筋混凝土造,86.72372825213981,4,2,2,有,無,688208.238655,坡道平面,23.661550887308156,1,1,2,12,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,8.470000317625011,住,18,住家用,鋼筋混凝土造,81.48442805566604,4,2,2,有,無,729295.84042,坡道平面,23.661550887308156,1,1,2,17,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,7.13900026771251,住,18,住家用,鋼筋混凝土造,60.569577271359144,3,2,2,有,無,581672.7054600001,坡道平面,11.830775443654078,1,1,1,7,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,9.362375351089074,住,18,住家用,鋼筋混凝土造,87.57677828412918,4,2,2,有,無,641474.35611,坡道平面,23.661550887308156,1,1,2,13,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,7.13900026771251,住,18,住家用,鋼筋混凝土造,72.40035271501323,3,2,2,有,無,607318.98549,坡道平面,23.661550887308156,1,1,2,15,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,7.13900026771251,住,18,住家用,鋼筋混凝土造,60.569577271359144,3,2,2,有,無,646300.80221,坡道平面,11.830775443654078,1,1,1,17,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,8.470000317625011,住,18,住家用,鋼筋混凝土造,69.65365261201197,4,2,2,有,無,677067.7432050001,坡道平面,11.830775443654078,1,1,1,6,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,9.362375351089074,住,18,住家用,鋼筋混凝土造,87.57677828412918,4,2,2,有,無,617381.79503,坡道平面,23.661550887308156,1,1,2,10,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,6.636850248881884,住,18,住家用,鋼筋混凝土造,57.14527714294789,3,2,2,有,無,585904.11026,坡道平面,11.830775443654078,1,1,1,5,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
北投區,7.039175263969072,住,18,住家用,鋼筋混凝土造,59.87382724526852,3,2,2,有,無,588846.2589100001,坡道平面,11.830775443654078,1,1,1,14,住宅大樓,北投區,1,6,7,8,469,12,434,8,32,200,6,71,3,16,56.8216,250566,120295,130271,4410,3.3,2.79,1655468,1377702,1085141,292561,1747667
